0.000000000000000000e+00,1.046689676656279211e+00,0.000000000000000000e+00,1.994143831217651375e+00
2.500000000000000000e-01,1.009177103990489766e+00,0.000000000000000000e+00,1.994143831217651375e+00
5.000000000000000000e-01,9.953269603530074949e-01,0.000000000000000000e+00,1.994143831217651375e+00
7.500000000000000000e-01,9.777522863447914991e-01,0.000000000000000000e+00,1.994143831217651375e+00
1.000000000000000000e+00,9.596023339383202844e-01,0.000000000000000000e+00,1.994143831217651375e+00
1.250000000000000000e+00,9.519563377285498174e-01,0.000000000000000000e+00,1.994143831217651375e+00
1.500000000000000000e+00,9.513832471495416998e-01,0.000000000000000000e+00,1.994143831217651375e+00
1.750000000000000000e+00,9.869785940607469499e-01,0.000000000000000000e+00,1.994143831217651375e+00
2.000000000000000000e+00,9.959614285809964551e-01,0.000000000000000000e+00,1.994143831217651375e+00
2.250000000000000000e+00,9.640647109698462502e-01,0.000000000000000000e+00,1.994143831217651375e+00
2.500000000000000000e+00,9.524254823658193647e-01,0.000000000000000000e+00,1.994143831217651375e+00
2.750000000000000000e+00,9.443765372462356034e-01,0.000000000000000000e+00,1.994143831217651375e+00
3.000000000000000000e+00,9.284452354119047124e-01,0.000000000000000000e+00,1.994143831217651375e+00
3.250000000000000000e+00,9.541624817660355751e-01,0.000000000000000000e+00,1.994143831217651375e+00
3.500000000000000000e+00,9.220400902532286391e-01,0.000000000000000000e+00,1.994143831217651375e+00
3.750000000000000000e+00,9.142290527302793235e-01,0.000000000000000000e+00,1.994143831217651375e+00
4.000000000000000000e+00,8.961300762555159949e-01,0.000000000000000000e+00,1.994143831217651375e+00
4.250000000000000000e+00,8.523998885750153631e-01,0.000000000000000000e+00,1.994143831217651375e+00
4.500000000000000000e+00,8.072255577669101845e-01,0.000000000000000000e+00,1.994143831217651375e+00
4.750000000000000000e+00,7.728114933431373679e-01,0.000000000000000000e+00,1.994143831217651375e+00
5.000000000000000000e+00,7.525923409682310217e-01,0.000000000000000000e+00,1.994143831217651375e+00
5.250000000000000000e+00,7.244095837444683994e-01,0.000000000000000000e+00,1.994143831217651375e+00
5.500000000000000000e+00,7.169752099129730327e-01,0.000000000000000000e+00,1.994143831217651375e+00
5.750000000000000000e+00,6.989810624145492701e-01,0.000000000000000000e+00,1.994143831217651375e+00
6.000000000000000000e+00,6.861671081166005326e-01,0.000000000000000000e+00,1.994143831217651375e+00
6.250000000000000000e+00,7.543347332649327219e-01,0.000000000000000000e+00,1.994143831217651375e+00
6.500000000000000000e+00,7.697017019011452854e-01,0.000000000000000000e+00,1.994143831217651375e+00
6.750000000000000000e+00,7.909378676223191018e-01,0.000000000000000000e+00,1.994143831217651375e+00
7.000000000000000000e+00,7.820739474975700878e-01,0.000000000000000000e+00,1.994143831217651375e+00
7.250000000000000000e+00,8.737129879895484397e-01,0.000000000000000000e+00,1.994143831217651375e+00
7.500000000000000000e+00,8.638282415695387462e-01,0.000000000000000000e+00,1.994143831217651375e+00
7.750000000000000000e+00,8.727645850233416436e-01,0.000000000000000000e+00,1.994143831217651375e+00
8.000000000000000000e+00,9.150380910530185874e-01,0.000000000000000000e+00,1.994143831217651375e+00
8.250000000000000000e+00,1.035215111992304760e+00,0.000000000000000000e+00,1.994143831217651375e+00
8.500000000000000000e+00,1.072909360339465712e+00,0.000000000000000000e+00,1.994143831217651375e+00
8.750000000000000000e+00,1.293535638402071086e+00,0.000000000000000000e+00,1.994143831217651375e+00
9.000000000000000000e+00,1.310052397358544951e+00,0.000000000000000000e+00,1.994143831217651375e+00
9.250000000000000000e+00,1.291367325936247257e+00,0.000000000000000000e+00,1.994143831217651375e+00
9.500000000000000000e+00,1.401513413370368166e+00,0.000000000000000000e+00,1.994143831217651375e+00
9.750000000000000000e+00,1.472242731895035961e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.000000000000000000e+01,1.415327215508876968e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.025000000000000000e+01,1.364830591179310826e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.050000000000000000e+01,1.302938840277208410e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.075000000000000000e+01,1.276815578769857851e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.100000000000000000e+01,1.443097876188357942e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.125000000000000000e+01,1.566579677630148382e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.150000000000000000e+01,1.509408674122895144e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.175000000000000000e+01,1.667282801667360204e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.200000000000000000e+01,1.651959832361264535e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.225000000000000000e+01,1.595744363359689721e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.250000000000000000e+01,1.539014770812929811e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.275000000000000000e+01,1.480554305639087520e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.300000000000000000e+01,1.426080610060313836e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.325000000000000000e+01,1.393805730384609198e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.350000000000000000e+01,1.376674576287757468e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.375000000000000000e+01,1.371024379167573803e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.400000000000000000e+01,1.331967788300910005e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.425000000000000000e+01,1.332037314100848358e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.450000000000000000e+01,1.296975236521191288e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.475000000000000000e+01,1.263965325961574626e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.500000000000000000e+01,1.232045185744630400e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.525000000000000000e+01,1.231735827200086009e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.550000000000000000e+01,1.173320225726213639e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.575000000000000000e+01,1.171330355957963532e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.600000000000000000e+01,1.170232748599860706e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.625000000000000000e+01,1.164451910185975159e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.650000000000000000e+01,1.137732106162669732e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.675000000000000000e+01,1.133740331091341202e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.700000000000000000e+01,1.085104606302678354e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.725000000000000000e+01,1.036354866811521891e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.750000000000000000e+01,1.013647324796224325e+00,0.000000000000000000e+00,1.994143831217651375e+00
1.775000000000000000e+01,9.915158250834028575e-01,0.000000000000000000e+00,1.994143831217651375e+00
1.800000000000000000e+01,9.687328365471017388e-01,0.000000000000000000e+00,1.994143831217651375e+00
1.825000000000000000e+01,9.878900244343712389e-01,0.000000000000000000e+00,1.994143831217651375e+00
1.850000000000000000e+01,9.540907512557842418e-01,0.000000000000000000e+00,1.994143831217651375e+00
1.875000000000000000e+01,9.555131148722935119e-01,0.000000000000000000e+00,1.994143831217651375e+00
