7.769999999999999130e-01,6.969427046387330904e-01
7.779999999999999138e-01,6.928006202138177194e-01
7.789999999999999147e-01,6.886574082038681155e-01
7.799999999999999156e-01,6.845130825773817485e-01
7.809999999999999165e-01,6.803676570492607212e-01
7.819999999999999174e-01,6.762211450705755134e-01
7.829999999999999183e-01,6.720735598180240800e-01
7.839999999999999192e-01,6.679249141830778669e-01
7.849999999999999201e-01,6.637752207608094146e-01
7.859999999999999210e-01,6.596244918383851186e-01
7.869999999999999218e-01,6.554727393832160409e-01
7.879999999999999227e-01,6.513199750307578917e-01
7.889999999999999236e-01,6.471662100719459687e-01
7.899999999999999245e-01,6.430114554402583948e-01
7.909999999999999254e-01,6.388557216983876685e-01
7.919999999999999263e-01,6.346990190245187513e-01
7.929999999999999272e-01,6.305413571981959286e-01
7.939999999999999281e-01,6.263827455857637894e-01
7.949999999999999289e-01,6.222231931253747739e-01
7.959999999999999298e-01,6.180627083115397546e-01
7.969999999999999307e-01,6.139012991792234253e-01
7.979999999999999316e-01,6.097389732874551882e-01
7.989999999999999325e-01,6.055757377024408861e-01
7.999999999999999334e-01,6.014115989801744888e-01
8.009999999999999343e-01,5.972465631485155413e-01
8.019999999999999352e-01,5.930806356887292630e-01
8.029999999999999361e-01,5.889138215164573253e-01
8.039999999999999369e-01,5.847461249621215273e-01
8.049999999999999378e-01,5.805775497507239535e-01
8.059999999999999387e-01,5.764080989810347333e-01
8.069999999999999396e-01,5.722377751041380911e-01
8.079999999999999405e-01,5.680665799013326911e-01
8.089999999999999414e-01,5.638945144613485283e-01
8.099999999999999423e-01,5.597215791568626031e-01
8.109999999999999432e-01,5.555477736203053851e-01
8.119999999999999440e-01,5.513730967189087728e-01
8.129999999999999449e-01,5.471975465290004337e-01
8.139999999999999458e-01,5.430211203094965633e-01
8.149999999999999467e-01,5.388438144745797409e-01
8.159999999999999476e-01,5.346656245655334594e-01
8.169999999999999485e-01,5.304865452217111255e-01
8.179999999999999494e-01,5.263065701505942329e-01
8.189999999999999503e-01,5.221256920969419291e-01
8.199999999999999512e-01,5.179439028109662502e-01
8.209999999999999520e-01,5.137611930155356887e-01
8.219999999999999529e-01,5.095775523723511391e-01
8.229999999999999538e-01,5.053929694470817857e-01
8.239999999999999547e-01,5.012074316734067558e-01
8.249999999999999556e-01,4.970209253159540985e-01
8.259999999999999565e-01,4.928334354320784705e-01
8.269999999999999574e-01,4.886449458324597650e-01
8.279999999999999583e-01,4.844554390404702815e-01
8.289999999999999591e-01,4.802648962502904517e-01
8.299999999999999600e-01,4.760732972837167232e-01
8.309999999999999609e-01,4.718806205456358427e-01
8.319999999999999618e-01,4.676868429781189107e-01
8.329999999999999627e-01,4.634919400130912415e-01
8.339999999999999636e-01,4.592958855235433901e-01
8.349999999999999645e-01,4.550986517732327208e-01
8.359999999999999654e-01,4.509002093648324383e-01
8.369999999999999662e-01,4.467005271864854521e-01
8.379999999999999671e-01,4.424995723567182182e-01
8.389999999999999680e-01,4.382973101676572725e-01
8.399999999999999689e-01,4.340937040265151481e-01
8.409999999999999698e-01,4.298887153952812845e-01
8.419999999999999707e-01,4.256823037285815126e-01
8.429999999999999716e-01,4.214744264096439430e-01
8.439999999999999725e-01,4.172650386843290704e-01
8.449999999999999734e-01,4.130540935931645841e-01
8.459999999999999742e-01,4.088415419013324836e-01
8.469999999999999751e-01,4.046273320265596496e-01
8.479999999999999760e-01,4.004114099648523606e-01
8.489999999999999769e-01,3.961937192140165820e-01
8.499999999999999778e-01,3.919742006949187285e-01
8.509999999999999787e-01,3.877527926704162908e-01
8.519999999999999796e-01,3.835294306619112525e-01
8.529999999999999805e-01,3.793040473634681220e-01
8.539999999999999813e-01,3.750765725534295214e-01
8.549999999999999822e-01,3.708469330034844802e-01
8.559999999999999831e-01,3.666150523851157139e-01
8.569999999999999840e-01,3.623808511733841442e-01
8.579999999999999849e-01,3.581442465479738324e-01
8.589999999999999858e-01,3.539051522914506975e-01
8.599999999999999867e-01,3.496930927435033531e-01
8.609999999999999876e-01,3.462179508949683182e-01
8.619999999999999885e-01,3.427302943959964487e-01
8.629999999999999893e-01,3.392300189860617543e-01
8.639999999999999902e-01,3.357170163900651261e-01
8.649999999999999911e-01,3.321911741895027248e-01
8.659999999999999920e-01,3.286523756899977222e-01
8.669999999999999929e-01,3.251004997850839295e-01
8.679999999999999938e-01,3.215354208161707028e-01
8.689999999999999947e-01,3.179570084286167386e-01
8.699999999999999956e-01,3.143651274238203897e-01
8.709999999999999964e-01,3.107596376072603306e-01
8.719999999999999973e-01,3.071403936323857664e-01
8.729999999999999982e-01,3.035072448402931222e-01
8.739999999999999991e-01,2.998600350950866300e-01
8.750000000000000000e-01,2.961986026148513140e-01
8.759999999999998899e-01,2.925227797981353461e-01
8.770000000000000018e-01,2.888323930458662758e-01
8.779999999999998916e-01,2.851272625785949977e-01
8.790000000000000036e-01,2.814072022489679803e-01
8.799999999999998934e-01,2.776720193493420474e-01
8.810000000000000053e-01,2.739215144144040437e-01
8.819999999999998952e-01,2.701554810187127842e-01
8.830000000000000071e-01,2.663737055690060807e-01
8.839999999999998970e-01,2.625759670911715915e-01
8.850000000000000089e-01,2.587620370117029722e-01
8.859999999999998987e-01,2.549316789335152045e-01
8.870000000000000107e-01,2.510846484059086059e-01
8.879999999999999005e-01,2.472206926885216483e-01
8.890000000000000124e-01,2.433395505090176769e-01
8.899999999999999023e-01,2.394409518143030269e-01
8.910000000000000142e-01,2.355246175149510179e-01
8.919999999999999041e-01,2.315902592225742573e-01
8.930000000000000160e-01,2.276375789797433491e-01
8.939999999999999059e-01,2.236662689820900773e-01
8.950000000000000178e-01,2.196760112921039010e-01
8.959999999999999076e-01,2.156664775441283766e-01
8.970000000000000195e-01,2.116373286399388931e-01
8.979999999999999094e-01,2.075882144342342528e-01
8.990000000000000213e-01,2.035187734092502865e-01
8.999999999999999112e-01,1.994286323376162073e-01
9.010000000000000231e-01,1.953174059324069844e-01
9.019999999999999130e-01,1.911846964832575324e-01
9.030000000000000249e-01,1.870300934771580437e-01
9.039999999999999147e-01,1.828531732024387679e-01
9.050000000000000266e-01,1.786534983341589999e-01
9.059999999999999165e-01,1.744306174989316283e-01
9.070000000000000284e-01,1.701840648168606585e-01
9.079999999999999183e-01,1.659133594180293159e-01
9.089999999999999192e-01,1.616180049305140365e-01
9.099999999999999201e-01,1.572974889365728046e-01
9.109999999999999210e-01,1.529512823931207244e-01
9.119999999999999218e-01,1.485788390120998947e-01
9.129999999999999227e-01,1.441795945957338176e-01
9.139999999999999236e-01,1.397529663209866602e-01
9.149999999999999245e-01,1.352983519667367851e-01
9.159999999999999254e-01,1.308151290763426289e-01
9.169999999999999263e-01,1.321275637059735608e-01
9.179999999999999272e-01,1.338724995481404001e-01
9.189999999999999281e-01,1.356302306640415622e-01
9.199999999999999289e-01,1.374007363000488979e-01
9.209999999999999298e-01,1.391839813581186025e-01
9.219999999999999307e-01,1.409799150415982361e-01
9.229999999999999316e-01,1.427884693774337244e-01
9.239999999999999325e-01,1.446095576022941032e-01
9.249999999999999334e-01,1.464430723987524274e-01
9.259999999999999343e-01,1.482888839660327918e-01
9.269999999999999352e-01,1.501468379081036808e-01
9.279999999999999361e-01,1.520167529198317435e-01
9.289999999999999369e-01,1.538984182496894171e-01
9.299999999999999378e-01,1.557915909149290012e-01
9.309999999999999387e-01,1.576959926422385472e-01
9.319999999999999396e-01,1.596113065036448564e-01
9.329999999999999405e-01,1.615371732136987593e-01
9.339999999999999414e-01,1.634731870498149497e-01
9.349999999999999423e-01,1.654188913528187310e-01
9.359999999999999432e-01,1.673737735594031939e-01
9.369999999999999440e-01,1.693372597119773282e-01
9.379999999999999449e-01,1.713087083844180292e-01
9.389999999999999458e-01,1.732874039542213751e-01
9.399999999999999467e-01,1.752725491424129700e-01
9.409999999999999476e-01,1.772632567321306141e-01
9.419999999999999485e-01,1.792585403648705444e-01
9.429999999999999494e-01,1.812573042996306061e-01
9.439999999999999503e-01,1.832583320044862685e-01
9.449999999999999512e-01,1.852602734320094591e-01
9.459999999999999520e-01,1.872616308090706561e-01
9.469999999999999529e-01,1.892607427475150317e-01
9.479999999999999538e-01,1.912557664543268476e-01
9.489999999999999547e-01,1.932446577876434368e-01
9.499999999999999556e-01,1.952251488675176283e-01
9.509999999999999565e-01,1.971947229067054774e-01
9.519999999999999574e-01,1.991505858758968461e-01
9.529999999999999583e-01,2.010896345583026434e-01
9.539999999999999591e-01,2.030084204787305779e-01
9.549999999999999600e-01,2.049031091102497815e-01
9.559999999999999609e-01,2.067694336647174502e-01
9.569999999999999618e-01,2.086026426589242533e-01
9.579999999999999627e-01,2.103974403120971726e-01
9.589999999999999636e-01,2.121479186684276375e-01
9.599999999999999645e-01,2.138474801444307793e-01
9.609999999999999654e-01,2.154887489681085455e-01
9.619999999999999662e-01,2.170634696961102339e-01
9.629999999999999671e-01,2.185623906549207796e-01
9.639999999999999680e-01,2.199751297381655757e-01
9.649999999999999689e-01,2.212900194858526959e-01
9.659999999999999698e-01,2.224939277490980416e-01
9.669999999999999707e-01,2.235720494749871001e-01
9.679999999999999716e-01,2.245076641908134718e-01
9.689999999999999725e-01,2.252818525731856703e-01
9.699999999999999734e-01,2.258731639869795416e-01
